sku,uid,gid,group,active,siteid,title,url,presence,locked,deleted,price,shipping,qty,shp,rtn,pmt,tag,note_memo,note_desc,note_part,note_model,note_verification,uid_dup,sold,sold_uid_ts,online_created,online_removed,birthday,by_user
B102534D563B,102534,563,EOL LP140WH1(TP)(D1) TP CONNECTOR BUY SHIP #562,Yes,444612,"HP 594088-001 REPLACEMENT LAPTOP LCD Screen 14.0"" WXGA HD LED DIODE",https://www.blisscomputers.net/hp-594088-001-replacement-laptop-lcd-screen-14-0-wxga-hd-led-diode-102534/,Yes,No,No,0,,0,,,,,,,,CARTIER PRO 1.X - HP ELITEBOOK 8440P NBPC CARTIER PRO 1.X - HP ELITEBOOK 8440P PCNB Cartier PRO - Cancel/Nonact SKU ADR Cartier PRO - Cancel/Nonact SKU DEN Cartier PRO - Cancel/Nonact SKU HE Cartier PRO - Cancel/Nonact SKU POL Cartier PRO - Cancel/Nonact SKU TURK HP 8440p i5-520M 14.0 2GB/250 HSPAPC HP 8440p i5-520M 14.0 4GB/160 HSPAPC HP 8440p i5-520M 14.0 4GB/250 HP 8440p i5-520M 14.0 4GB/250 HSPAPC HP 8440p i5-520M 14.0 4GB/250 Win7P PC HP 8440p i5-540M 14.0 2GB/250 HSPAPC HP 8440p i5-540M 14.0 3GB/160 HSPA PC HP 8440p i5-540M 14.0 4GB/160 HSPAPC HP 8440p i5-540M 14.0 4GB/250 BLK PC HP 8440p i5-540M 14.0 4GB/250 HSPAPC HP 8440p i5-560M 14.0 2GB/320 HSPA PC HP 8440p i5-560M 14.0 4GB/320 HSPA PC HP 8440p i5-560M 14.0 4GB/500 HSPA PC HP 8440p i5-560M 160G 4G Win7P PC HP 8440p i5-580M 14.0 2GB/250 BLK PC HP 8440p i7-620M 14.0 4GB/250 HSPAPC HP 8440p i7-720QM 14.0 4GB/250 PC HP 8440p i7-720QM 14.0 8GB/500 PC HP 8440p i7-740QM 14.0 4GB/320 PC HP 8440p i7-740QM 14.0 4GB/500 PC HP 8440p i7-740QM 14.0 8GB/250 PC HP Compaq 8440p i5-560M 14.0 250/2GB PC HP Compaq 8440p 7-640M 14.0 80/4GB PC HP Compaq 8440p i5 450M 14.0 160/2GB PC HP Compaq 8440p i5 450M 14.0 160/4GB PC HP Compaq 8440p i5 450M 14.0 250/2GB PC HP Compaq 8440p i5 450M 14.0 250/4GB PC HP Compaq 8440p i5 520M 14.0 160/2GB PC HP Compaq 8440p i5 520M 14.0 160/4B PC HP Compaq 8440p i5 520M 14.0 160/4GB PC HP Compaq 8440p i5 520M 14.0 250/2G PC HP Compaq 8440p i5 520M 14.0 250/2GB PC HP Compaq 8440p i5 520M 14.0 250/4GB PC HP Compaq 8440p i5 520M 14.0 250/8GB PC HP Compaq 8440p i5 520M 14.0 256/2GB PC HP Compaq 8440p i5 520M 14.0 256/8GB PC HP Compaq 8440p i5 520M 14.0 320/2GB PC HP Compaq 8440p i5 520M 14.0 320/4G PC HP Compaq 8440p i5 520M 14.0 320/4GB PC HP Compaq 8440p i5 520M 14.0 500/4GB PC HP Compaq 8440p i5 540M 14.0 160/4GB PC HP Compaq 8440p i5 540M 14.0 250/2GB PC HP Compaq 8440p i5 540M 14.0 250/4GB PC HP Compaq 8440p i5 540M 14.0 250/8GB PC HP Compaq 8440p i5 540M 14.0 320/4GB PC HP Compaq 8440p i5 540M 14.0 500/8GB PC HP Compaq 8440p i5-460M 14.0 500/4GB PC HP Compaq 8440p i5-480M 14.0 80/3GB PC HP Compaq 8440p i5-560M 14.0 160/4GB PC HP Compaq 8440p i5-560M 14.0 250/4GB PC HP Compaq 8440p i5-560M 14.0 250/8GB PC HP Compaq 8440p i5-560M 14.0 320/2GB PC HP Compaq 8440p i5-560M 14.0 320/4GB PC HP Compaq 8440p i7 620M 14.0 160/2GB PC HP Compaq 8440p i7 620M 14.0 160/4GB PC HP Compaq 8440p i7 620M 14.0 250/4GB PC HP Compaq 8440p i7 620M 14.0 320/4GB PC HP Compaq 8440p i7 720QM 14.0 250/8GB PC HP Compaq 8440p i7 740QM 14.0 128/4GB PC HP Compaq 8440p i7 740QM 14.0 250/8GB PC HP Compaq 8440p i7-640M 14.0 250/4GB PC HP Compaq 8440p i7-640M 14.0 160/4GB PC HP Compaq 8440p i7-640M 14.0 250/4GB PC HP Compaq 8440p i7-640M 14.0 250/8GB PC HP Compaq 8440p i7-640M 14.0 256/8G PC HP EB 8440p Win7P i5-520M 160GB PC HP ELITE BOOK 8440P HP ELITEBOOK 8440P NOTEBOOK PC HP ElitBook 8440p i5-460M 14.0 250/4GBPC HP Elite 8440p i5-520M 160G Win7P PC HP Elite Book 8440p Win7P i552M 320G PC HP Elite Book 8440p i5 540M 14 4GB/250 P HP Elite Book 8440p i5-520M 14 2GB/250 P HP Elite Book 8440p i5-540M 14 3GB/250 P HP Elite Book 8440p i5-560M 14 3GB/250 P HP EliteBook 8440p I5-540M 320G 4G W7 PC HP EliteBook 8440p Notebook PC HP EliteBook 8440p i3-370M 14 2GB/250 PC HP EliteBook 8440p i5 450M 14 2GB/250 PC HP EliteBook 8440p i5 520M 14.0 250G PC HP EliteBook 8440p i5 530M 2GB 250G PC HP EliteBook 8440p i5 540M 250G 4G PC HP EliteBook 8440p i5-450M 14 4GB/160 PC HP EliteBook 8440p i5-450M 14 4GB/250 PC HP EliteBook 8440p i5-450M 14 4GB/320 PC HP EliteBook 8440p i5-460M 14 4GB/160 PC HP EliteBook 8440p i5-480M 14 2GB/320 PC HP EliteBook 8440p i5-480M 14 4GB/500 PC HP EliteBook 8440p i5-520M 14 2GB/160 PC HP EliteBook 8440p i5-520M 14 2GB/250 HP EliteBook 8440p i5-520M 14 2GB/250 PC HP EliteBook 8440p i5-520M 14 3GB/250 PC HP EliteBook 8440p i5-520M 14 4GB/160 PC HP EliteBook 8440p i5-520M 14 4GB/250 HP EliteBook 8440p i5-520M 14 4GB/250 P HP EliteBook 8440p i5-520M 14 4GB/250 PC HP EliteBook 8440p i5-520M 14 4GB/320 HP EliteBook 8440p i5-520M 14 4GB/320 PC HP EliteBook 8440p i5-520M 14 4GB/500 PC HP EliteBook 8440p i5-520M 14 8GB/250 PC HP EliteBook 8440p i5-520M 250G 4G PC HP EliteBook 8440p i5-520M 250G Win7P HP EliteBook 8440p i5-540M 14 2G/250 PC HP EliteBook 8440p i5-540M 14 2GB/250 HP EliteBook 8440p i5-540M 14 2GB/250 PC HP EliteBook 8440p i5-540M 14 3GB/250 PC HP EliteBook 8440p i5-540M 14 4GB/160 PC HP EliteBook 8440p i5-540M 14 4GB/250 HP EliteBook 8440p i5-540M 14 4GB/250 PC HP EliteBook 8440p i5-540M 14 4GB/320 PC HP EliteBook 8440p i5-540M 14 4GB/500 PC HP EliteBook 8440p i5-540M 250G 2G W7 PC HP EliteBook 8440p i5-540M 250G 4G W7 PC HP EliteBook 8440p i5-540M 250GB 2G PC HP EliteBook 8440p i5-560M 14 2GB/160 PC HP EliteBook 8440p i5-560M 14 2GB/250 PC HP EliteBook 8440p i5-560M 14 2GB/320 PC HP EliteBook 8440p i5-560M 14 3GB/250 HP EliteBook 8440p i5-560M 14 3GB/250 PC HP EliteBook 8440p i5-560M 14 4GB/160 PC HP EliteBook 8440p i5-560M 14 4GB/250 PC HP EliteBook 8440p i5-560M 14 4GB/320 PC HP EliteBook 8440p i5-560M 14 4GB/320PC HP EliteBook 8440p i5-560M 14 4GB/500 PC HP EliteBook 8440p i5-560M 14 8GB/160 PC HP EliteBook 8440p i5-580M 14 2GB/320 PC HP EliteBook 8440p i5-580M 14 4GB/250 PC HP EliteBook 8440p i5-580M 14 4GB/320 PC HP EliteBook 8440p i5-580M 14 4GB/500 PC HP EliteBook 8440p i552M 250G 2G V32 PC HP EliteBook 8440p i554M 250G 2G V32 PC HP EliteBook 8440p i554M 250G 3G V32 PC HP EliteBook 8440p i7 620M 320G 4G PC HP EliteBook 8440p i7-620M 14 3GB/250 HP EliteBook 8440p i7-620M 14 3GB/250 PC HP EliteBook 8440p i7-620M 14 4GB/160 HP EliteBook 8440p i7-620M 14 4GB/160 PC HP EliteBook 8440p i7-620M 14 4GB/250 PC HP EliteBook 8440p i7-620M 14 4GB/320 HP EliteBook 8440p i7-620M 14 4GB/320 PC HP EliteBook 8440p i7-620M 250GB 3G PC HP EliteBook 8440p i7-620M 320G Win7P PC HP EliteBook 8440p i7-640M 14 2GB/250 PC HP EliteBook 8440p i7-640M 14 4GB/160 PC HP EliteBook 8440p i7-640M 14 4GB/250 PC HP EliteBook 8440p i7-640M 14 4GB/320 PC HP Elitebook 8440p i554M 14.0 4GB/320 PC HP Elitebook 8440p i7 620M 14 4GB/500 PC HP Elitebook 8440p i7 720M 14 4GB/160 PC HP Promo 8440p i5-560M 320/2GB HSPAPC HP Promo EBook 8440p i5-460M 250/2GB PC HP Promo EBook 8440p i5-560M 320/2GB PC HPEliteBook 8440p i5-520M 14 250/3GB PC HPEliteBook 8440pi5-520M Win7P 4/250G PC,,0,22,7/24/2013 22:04,12/15/2020 23:12,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B216593R566Y,216593,566,TWD LTM10C209A,No,,LTM10C209A Toshiba LCD Panel,/ltm10c209a-new-toshiba-lcd-panel-ships-from-usa-216593/,Yes,No,No,,,,,,,#ending3letter,,,Toshiba LTM10C209A LTM10C209F LTM10C209H LTM10C209AF LTM10C20,,,0,1,5/26/2022 15:24,10/21/2020 18:10,3/22/2024 18:14,10/21/2020 14:56,system
B048858T057E,48858,57,TO BE EOL LQ106K1LA01,No,,"Sharp Lq106k1la01c Replacement LAPTOP LCD Screen 10.6"" WXGA Single Lamp",/sharp-lq106k1la01c-replacement-laptop-lcd-screen-10-6-wxga-ccfl-single-48858/,Yes,No,No,0,,0,,,,,,,,,,0,1,7/20/2012 3:14,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B630758P570I,630758,570,EOL PD050VX2 IND 1 PC UPSTAIRS,No,,"LCD Screen Display Panel 5"" Pvi PD050VX2(LF) PD050VX4(LF)",/lcd-screen-display-panel-for-5-new-pvi-pd050vx2-lf-pd050vx4-lf-630758/,Yes,No,No,0,,0,,,,,,,,,,0,3,1/21/2021 22:13,5/11/2021 23:55,0000-00-00 00:00:00,12/6/2018 10:35,system
B118410C058J,118410,58,"TWD LTM230HT05 9TW8H 23 "" FHD Touch Screen Type 1 Touch Type 2 Non Touch ** Special order **",Yes,328646,"Samsung Ltm230ht05 REPLACEMENT All-in-one LCD Screen 23"" Full HD LED Touch",https://www.blisscomputers.net/samsung-ltm230ht05-replacement-all-in-one-lcd-screen-23-full-hd-led-touch-118410/,Yes,No,No,0,,0,,,,,,,,,,0,2,10/14/2022 19:36,10/11/2019 19:10,0000-00-00 00:00:00,11/6/2017 17:00,chanddr
B103924H581F,103924,581,TWD LTN170CT08 EXTRA DATA CONNECTOR NO BUY,Yes,444625,"Dell Precision M6400 Ltn170ct08 REPLACEMENT LAPTOP LCD Screen 17"" WUXGA LED DIODE RGB",https://www.blisscomputers.net/dell-precision-m6400-ltn170ct08-replacement-laptop-lcd-screen-17-wuxga-led-diode-rgb-103924/,Yes,No,No,0,,0,,,,,,Dell Precision M6400 uses three different type of LCDs. They are not interchangeable. So please pay attention to LCD part number in product title. You must match your existing LCD part number with it.,Dell J501T 0J501T,,,0,2,10/14/2013 14:42,12/15/2020 23:12,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B107537N583N,107537,583,LP133WH2(TL)(M4) NO BRACKETS cut tabs #1848,Yes,10951,"Samsung Ltn133at25-t01 REPLACEMENT LAPTOP LCD Screen 13.3"" WXGA HD LED DIODE",https://www.blisscomputers.net/samsung-ltn133at25-t01-replacement-laptop-lcd-screen-13-3-wxga-hd-led-diode-107537/,Yes,No,No,0,,0,,,,,,Compatible PN P000553570,,,,0,33,2/25/2019 19:10,2/11/2015 8:02,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B099581Z586I,99581,586,TO BE EOL LP101WH2(TL)(A2) SURPLUS,Yes,41800,"Lg PHILIPS Lp101wh2(tl)(a2) REPLACEMENT LAPTOP LCD Screen 10.1"" WXGA HD LED DIODE LP101WH2-TLA2",https://www.blisscomputers.net/lg-philips-lp101wh2-tl-a2-replacement-laptop-lcd-screen-10-1-wxga-hd-led-diode-lp101wh2-tla2-99581/,Yes,No,No,0,,0,,,,,,,,,,0,8,10/23/2017 20:40,2/12/2015 6:02,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B064778A587E,64778,587,EOL LTN134AT01,No,,"Samsung Ltn134at01 Replacement LAPTOP LCD Screen 13.4"" WXGA HD LED DIODE",/samsung-ltn134at01-replacement-laptop-lcd-screen-13-4-wxga-hd-led-diode-64778/,Yes,No,No,0,,0,,,,,,,,,,0,1,10/15/2015 19:34,2/11/2015 0:00,3/5/2020 11:07,0000-00-00 00:00:00,chanddr
B020741C059E,20741,59,EOL LTD133EWDD USE LP133WX2(TL)(D1) - 2PC,No,,"Dell Xps M1330 Ltd133ewdd Replacement LAPTOP LCD Screen 13.3"" WXGA LED DIODE",/dell-xps-m1330-ltd133ewdd-replacement-laptop-lcd-screen-13-3-wxga-led-diode-20741/,Yes,No,No,0,,0,,,,,,,,,,0,2,1/14/2016 19:14,0000-00-00 00:00:00,2/15/2016 16:22,0000-00-00 00:00:00,chanddr
B099896E591G,99896,591,EOL LP121WX3(TL)(C1) 30 PIN #227+ #1305,Yes,490794,"Lenovo 42t0711 REPLACEMENT LAPTOP LCD Screen 12.1"" WXGA LED DIODE",https://www.blisscomputers.net/lenovo-42t0711-replacement-laptop-lcd-screen-12-1-wxga-led-diode-99896/,Yes,No,No,0,,0,,,,, Ended by eBay recycle 367-day,,Lenovo 42T0711,,,0,10,11/19/2015 22:14,1/3/2022 19:01,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B099545Y594E,99545,594,TWD LP101WSB(TL)(P2),Yes,309110,"Au Optronics B101aw06 V.1 REPLACEMENT LAPTOP LCD Screen 10.1"" WSVGA LED DIODE",https://www.blisscomputers.net/au-optronics-b101aw06-v-1-replacement-laptop-lcd-screen-10-1-wsvga-led-diode-99545/,Yes,No,No,39.98,,10,,,,,,,,,,0,100,7/19/2016 14:38,6/17/2019 18:06,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
