Title_1,Title_3,Title_2,Part_2,Model_1,Model_2,Desc_1,Price
" Dynabook COLOUR LCD TFT 15.4"" (WXGA-NON-CSV)-LP154WX4-TLA8-LG",Replacement Screen Display,V000130030,,"PSLB1A-01L019, PSLB1A-01N008, PSLB1A-02D008, PSLB1A-02S008, PSLB9A-00L002, PSLB9A-013001, PSLB9A-02K002, PSLB9A-02L001",,,499
 Dynabook COLOR LCD TFT- 15.4' (WXGA-NON-CSV)-(LTN154AT07-501)-SAM,Replacement Screen Display,V000130040,,"PSLB1A-01L019, PSLB1A-01N008, PSLB1A-02D008, PSLB1A-02S008, PSLB9A-00L002, PSLB9A-013001, PSLB9A-02K002, PSLB9A-02L001",,,499
" Dynabook COLOR LCD TFT- 15.4""(WXGA-NON-CSV)-B154EW08-V0-AUO",Replacement Screen Display,V000130050,,"PSLB1A-01L019, PSLB1A-01N008, PSLB1A-02D008, PSLB1A-02S008, PSLB9A-00L002, PSLB9A-013001, PSLB9A-02K002, PSLB9A-02L001",,,499
" Dynabook COLOUR LCD TFT 15.4"" (WXGA-NON-CSV)-B154EW08-V0CMO",Replacement Screen Display,V000130060,,"PSLB1A-01L019, PSLB1A-01N008, PSLB1A-02D008, PSLB1A-02S008, PSLB9A-00L002, PSLB9A-013001, PSLB9A-02K002, PSLB9A-02L001",,,499
" Dynabook COLOUR LCD TFT-(15.4-WXGA-CSV)-LP154WX5,TLA2-LG",Replacement Screen Display,V000130990,,"PSAG0A-020009, PSAG0A-02100Q, PSAG0A-02Y009, PSAG0A-06M00Q, PSAG4A-02300M, PSAG4A-02400M, PSAG4A-02500M, PSAG4A-02600M",,,499
" Dynabook COLOUR LCD TFT(15.4""WXGA-CSV)",Replacement Screen Display,V000133040,,"PSLB0A-02L022, PSLB0A-02M027, PSLB0A-063022, PSLB0A-08C022, PSLB0A-08D022, PSLB0A-08E022, PSLB0A-08H022, PSLB0A-08L022",,,499
" Dynabook COLOUR LCD TFT(15.4""WXGA/NON CSV)",Replacement Screen Display,V000133050,,"PSLB1A-01L019, PSLB1A-01N008, PSLB1A-02S008, PSLB9A-00L002, PSLB9A-013001, PSLB9A-02K002, PSLB9A-02L001, PSLB9A-03T002, PSLB9A-058001, PSLB9A-064002",,,499
" Dynabook COLOUR LCD TFT(15.4""WXGA-)CSV",Replacement Screen Display,V000133250,,"PSLB0A-02L022, PSLB0A-02M027, PSLB0A-063022, PSLB0A-08C022, PSLB0A-08D022, PSLB0A-08E022, PSLB0A-08H022, PSLB0A-08L022",,,499
" Dynabook COLOUR LCD TFT-(8.9""-WSVGA-N089L6-L02)-CMO",Replacement Screen Display,V000150010,,"PLL10A-00K02H, PLL10A-01E02H, PLL10A-01C02H, PLL10A-00K02H, PLL10A-01C02H, PLL10A-01E02H",,,499
" Dynabook COLOUR LCD TFT-( 8.9""-WSVGA-B089AW01-V1)-AUO",Replacement Screen Display,V000150030,,"PLL10A-00K02H, PLL10A-01E02H, PLL10A-01C02H, PLL10A-00K02H, PLL10A-01C02H, PLL10A-01E02H",,,499
" Dynabook COLOUR LCD TFT-(8.9""-WSVGA-LP089WS1-TLA2)-LG",Replacement Screen Display,V000150340,,"PLL10A-00K02H, PLL10A-01E02H, PLL10A-01C02H, PLL10A-00K02H, PLL10A-01C02H, PLL10A-01E02H",,,499
" Dynabook COLOUR LCD (14.0""WXGA-HD-CSV)-LED",Replacement Screen Display,V000170030,,"PSLF2A-01S00R, PSLF2A-01T00R, PSLF2A-01U00R, PSLFEA-01500C, PSLQ0A-00Q003, PSLQ0A-030003, PSLGXA-002002, PSLQ1A-004005",,,499
" Dynabook COLOUR LCD-(14.0""WXGA-HD-LED-CSV)-LG",Replacement Screen Display,V000170040,,"PSC00A-00K00W, PSE20A-006005, PSE25A-00C005, PSLF2A-01S00R, PSLF2A-01T00R, PSLF2A-01U00R, PSLFEA-01500C, PSLQ0A-00Q003",,,499
" Dynabook COLOUR LCD-(14.0""WXGA-HD-LED-CSV)-SAM",Replacement Screen Display,V000171230,,"PSC00A-00K00W, PSE20A-006005, PSE25A-00C005, PSLF2A-01S00R, PSLF2A-01T00R, PSLF2A-01U00R, PSLFEA-01500C, PSLQ0A-00Q003",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-(LP156WH2-TLAA)-LG",Replacement Screen Display,V000181250,,"PSC08A-00Q01F, PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC12A-00S00T, PSC12A-01E00T",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-(N156B6-L06)-CMO",Replacement Screen Display,V000181420,,"PSC08A-00Q01F, PSC08A-01V051, PSC12A-00S00T, PSC12A-01E00T, PSC12A-01M00T, PSC12A-02800T, PSC12A-02E00T, PSC12A-02S00T",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-(B156XW02_V2)-AUO",Replacement Screen Display,V000181670,,"PSC08A-00Q01F, PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC12A-00S00T, PSC12A-01E00T",,,499
" Dynabook COLOUR LCD-(14.0""WXGA-HD-LED)-AUO",Replacement Screen Display,V000200290,,"PSC00A-00K00W, PSE20A-006005, PSE25A-00C005",,,499
 Dynabook COLOUR LCD-(15.6-WXGA-CSV-HD-LED)-SAMSUNG,Replacement Screen Display,V000210030,,"PSC08A-00Q01F, PSC08A-01V051, PSC12A-00S00T, PSC12A-01E00T, PSC12A-01M00T, PSC12A-02800T, PSC12A-02E00T, PSC12A-02S00T",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-(N156B6-L0B)-CMO",Replacement Screen Display,V000212220,,"PSC08A-00Q01F, PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC12A-00S00T, PSC12A-01E00T",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-(LTN156AT05-U09)-SAM",Replacement Screen Display,V000212280,,"PSC08A-00Q01F, PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC12A-00S00T, PSC12A-01E00T",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-LG-(LP156WH2-TLAE)",Replacement Screen Display,V000212440,,"PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC2EA-01200E, PSC2EA-01H00E, PSC2EA-01J00E",,,499
" Dynabook COLOUR LCD-(15.6""-WXGA-CSV-HD-LED)-LG-(LP156WH2-TLAC)",Replacement Screen Display,V000220340,,"PSC08A-01V051, PSC12A-00S00T, PSC12A-01E00T, PSC12A-01M00T, PSC12A-02800T, PSC12A-02E00T, PSC12A-02S00T, PSK1EA-04C02F",,,499
" Dynabook COLOUR LCD - (14.0""-HD- CSV-LED)-SAMSUNG",Replacement Screen Display,V000230410,,"PSC00A-00K00W, PSE20A-006005",,,499
" Dynabook COLOUR LCD - (14.0""-HD- CSV-LED)-LG",Replacement Screen Display,V000230430,,PSC00A-00K00W,,,499
" Dynabook COLOUR LCD(14.0"" HD LED)",Replacement Screen Display,A000170220,,"PSK8LA-02H007, PSK8LA-02J007, PSK8LA-02K007, PSK8LA-02P007, PSK8GA-02700G, PSK8LA-020007, PSK8LA-03R007, PSK8LA-03S007",,,499
" Dynabook COLOUR LCD(14.0"" HD LED)",Replacement Screen Display,A000170230,,"PSK8LA-02H007, PSK8LA-02J007, PSK8LA-02K007, PSK8LA-02P007, PSK8GA-02700G, PSK8LA-020007, PSK8LA-03R007, PSK8LA-03S007",,,499
" Dynabook COLOUR LCD(14.0"" HD LED)",Replacement Screen Display,A000170240,,"PSK8LA-02H007, PSK8LA-02J007, PSK8LA-02K007, PSK8LA-02P007, PSK8GA-02700G, PSK8LA-020007, PSK8LA-03R007, PSK8LA-03S007",,,499
" Dynabook COLOUR LCD(14.0"" HD LED)",Replacement Screen Display,A000170660,,"PSK8LA-02H007, PSK8LA-02J007, PSK8LA-02K007, PSK8LA-02P007, PSK8GA-02700G, PSK8LA-020007, PSK8LA-03R007, PSK8LA-03S007",,,499
" Dynabook COLOUR LCD TFT(13.3""HD LED)SAM",Replacement Screen Display,A000207200,,"PSK84A-01P00T, PSK84A-02200T, PSKF4A-001001, PSKF4A-01M001, PSK85A-002006, PSK85A-008006, PSK85A-00F006",,,499
" Dynabook COLOUR LCD TFT(17.3""HD+GLARE)-LG(LP173WD1-TLA)",Replacement Screen Display,H000025060,,"PSK3TA-00800H, PSK3XA-00E00H, PSK3XA-01500H, PSK3XA-01N00H",,,499
" Dynabook COLOUR LCD TFT - (15.6""HD GLARE LED)",Replacement Screen Display,H000037890,,"PSKC8A-07400S, PSKECA-00J002, PSKC8A-04G00S, PSKC8A-07300S, PSKCCA-02D00M, PSKDLA-09200R, PSKECA-003002, PSKECA-00W002",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD LED Anti GLARE)",Replacement Screen Display,H000037900,,"PSCC2A-00U001, PSKC9A-00Q00Q, PSKC9A-00T019, PSKC9A-00R00Q, PSKC9A-00S019, PSKC9A-01P019, PSKC9A-01Q019, PSKC9A-01N00Q",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD GLARE LED)",Replacement Screen Display,H000037910,,"PSKC8A-07400S, PSKECA-00J002, PSKC8A-04G00S, PSKC8A-07300S, PSKCCA-02D00M, PSKDLA-09200R, PSKECA-003002, PSKECA-00W002",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD GLARE LED)",Replacement Screen Display,H000037930,,"PSKC8A-07400S, PSKECA-00J002, PSKC8A-04G00S, PSKC8A-07300S, PSKCCA-02D00M, PSKDLA-09200R, PSKECA-003002, PSKECA-00W002",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD LED Anti GLARE)",Replacement Screen Display,H000038430,,"PSCC2A-00U001, PSKC9A-00Q00Q, PSKC9A-00T019, PSKC9A-00R00Q, PSKC9A-00S019, PSKC9A-01P019, PSKC9A-01Q019, PSKC9A-01N00Q",,,499
" Dynabook COLOUR LCD - (15.6""-HD-CSV-LC-LED)-LG",Replacement Screen Display,K000130830,,"PSPKBA-03000U, PSPKBA-04000U, PSPKBA-04P00U, PSPKBA-05F00U, PSPKFA-02C001, PSPKFA-049001, PSPKFA-099001, PSPKFA-0E9001",,,499
 Dynabook COLOUR LCD-(15.6 HD CSV)(LC LED)-AUO,Replacement Screen Display,K000130840,,"PSPKBA-03000U, PSPKBA-04000U, PSPKBA-04P00U, PSPKBA-05F00U, PSPKFA-02C001, PSPKFA-049001, PSPKFA-099001, PSPKFA-0E9001",,,499
" Dynabook COLOUR LCD -(21.5"" FHD CSV)-(LCD w/ GLASS and SENSOR)",Replacement Screen Display,T000021690,,"PQQ09A-01S00H, PQQ09A-01T00H, PQQ09A-01U00H, PQQ09A-01V00G, PQQ09A-01S00H, PQQ09A-01T00H, PQQ09A-01U00H, PQQ09A-01V00G, PQQ09A-02900G",,,499
" Dynabook COLOUR LCD (13.3"" WXGA,HD,LED)",Replacement Screen Display,V000240010,,"PSK04A-037001, PSK04A-063001, PSK60A-00E003, PSK01A-00V015, PSK01A-015015, PSK05A-00W01J",,,499
" Dynabook COLOUR LCD (13.3"" WXGA,HD,LED)",Replacement Screen Display,V000240030,,"PSK04A-037001, PSK04A-063001, PSK60A-00E003, PSK01A-00V015, PSK01A-015015, PSK05A-00W01J",,,499
" Dynabook COLOUR LCD (13.3"" WXGA,HD,LED)",Replacement Screen Display,V000240700,,"PSK04A-037001, PSK04A-063001, PSK60A-00E003, PSK01A-00V015, PSK01A-015015, PSK05A-00W01J",,,499
" Dynabook COLOUR LCD-(13.3""-WXGA-HD-LED)-SAMSUNG-(LTN133AT17-T05)",Replacement Screen Display,V000244020,,"PSK04A-037001, PSK04A-063001, PSK60A-00E003, PSK01A-00V015, PSK01A-015015, PSK05A-00W01J",,,499
" Dynabook COLOUR LCD TFT -(13.3""-WXGA-HD-LED)-AUO-(B133XW02 V0)",Replacement Screen Display,V000244210,,"PSK04A-037001, PSK04A-063001, PSK60A-00E003, PSK01A-00V015, PSK01A-015015, PSK05A-00W01J",,,499
" Dynabook COLOUR LCD TFT( 15.6"" HD CSV LED)-LG-(LP156WH4-TLA1)",Replacement Screen Display,V000244410,,"PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC2EA-01200E, PSC2EA-01H00E, PSC2EA-01J00E, PSC2EA-04000E",,,499
" Dynabook COLOUR LCD TFT (15.6"" HD LED) SAM (LTN156AT24-T01)",Replacement Screen Display,A000081950,,"PSK1WA-03C00R, PSK1WA-03C044, PSK1WA-03D00R, PSK1WA-0QM044, PSK2YA-04K010, PSK2YA-04P028, PSK2YA-052010, PSK2YA-06P010",,,499
" Dynabook COLOUR LCD(14.0"" HD LED)",Replacement Screen Display,A000173770,,"PSK8LA-02H007, PSK8LA-02J007, PSK8LA-02K007, PSK8LA-02P007, PSK8GA-02700G, PSK8LA-020007, PSK8LA-03R007, PSK8LA-03S007",,,499
" Dynabook COLOUR LCD TFT(17.3""WXGA-HD+-ANTI-GLARE)AUO",Replacement Screen Display,H000036930,,PSKFPA-00N002,,,499
" Dynabook COLOUR LCD TFT(17.3"" HD+ GLARE LED)AUO",Replacement Screen Display,H000036940,,"PSC8FA-00600R, PSC8FA-00E00R, PSKFPA-008002, PSCBDA-004005",,,499
" Dynabook COLOUR LCD TFT(17.3"" HD+ GLARE)CMO",Replacement Screen Display,H000036950,,"PSC8FA-00600R, PSC8FA-00E00R, PSKFPA-008002, PSCBDA-004005",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD LED Anti GLARE)",Replacement Screen Display,H000037870,,"PSCC2A-00U001, PSKC9A-00Q00Q, PSKC9A-00T019, PSKC9A-00R00Q, PSKC9A-00S019, PSKC9A-01P019, PSKC9A-01Q019, PSKC9A-01N00Q",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD GLARE LED)",Replacement Screen Display,H000037920,,"PSKC8A-07400S, PSKECA-00J002, PSKC8A-04G00S, PSKC8A-07300S, PSKCCA-02D00M, PSKDLA-09200R, PSKECA-003002, PSKECA-00W002",,,499
" Dynabook COLOUR LCD TFT(17.3""WXGA-HD+-ANTI-GLARE)CMO",Replacement Screen Display,H000041630,,PSKFPA-00N002,,,499
" Dynabook COLOUR LCD TFT (7.67"" WXGA)-(For Mobilecare repair only)",Replacement Screen Display,H000042590,,PDA09A-002002,,,499
" Dynabook COLOUR LCD TFT(15.6"" HD+ 200 LD)",Replacement Screen Display,P000557360,,"PT520A-01N003, PT520A-05L032, PT520A-05M03201, PT520A-05N03201, PT525A-00Y019, PT525A-04901V01, PT525A-05401V01, PT520A-05N032-30A3LB",,,499
" Dynabook COLOUR LCD(15.6"" HD 200 LD)-Non-Glare",Replacement Screen Display,P000557370,,"PT520A-007003, PT520A-01S003, PT520A-01S003-14BSLB, PT520A-01S003-14BTLB, PT520A-01T003, PT520A-01T00301, PT525A-003002, PT525A-003019",,,499
" Dynabook COLOUR LCD TFT(14.0"" HD+ 200 LD)SAMSUNG",Replacement Screen Display,P000557680,,"PT429A-016004, PT42GA-00R01DN1, PT42GA-04Y03MN1, PT42GA-07003MN1, PT429A-016004-26A3LB, PT429A-016004-30A3LB, PT429A-016004-0200K1, PT429A-02P004",,,499
" Dynabook COLOUR LCD - (14.0""-HD-200-LD)-SAMSUNG",Replacement Screen Display,P000557690,,"PT429A-005004, PT429A-006004, PT429A-007004, PT429A-007004-02BSK1, PT429A-007004-19L1KA, PT429A-007004-20BSKB, PT429A-00L004, PT429A-00L00401",,,499
" Dynabook COLOUR LCD TFT( 15.6"" HD CSV LED)-SAMSUNG-(LTN156AT24-T01)",Replacement Screen Display,V000220910,,"PSC08A-00Q01F, PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC2EA-01200E, PSC2EA-01H00E",,,499
" Dynabook COLOUR LCD-(13.3""-WXGA-HD-LED)",Replacement Screen Display,V000244390,,"PSK60A-00E003, PSK01A-00V015, PSK01A-015015",,,499
" Dynabook COLOUR LCD TFT( 15.6"" HD CSV LED)-LG-(LP156WH4-TLN1)",Replacement Screen Display,V000271000,,"PSC08A-00Q01F, PSC08A-01V051, PSC0YA-014024, PSC0YA-02S024, PSC0YA-04D024, PSC0YA-04N024, PSC12A-00S00T, PSC12A-01E00T",,,499
" Dynabook COLOUR LCD TFT - (17.3"" HD CSV LVDS) SAMSUNG (LTN173KT02-T01)",Replacement Screen Display,V000280100,,"PSPLBA-02300S, PSPLBA-02K00S, PSPLFA-017001, PSPLFA-026001, PSPLFA-061001, PSPLFA-01C001, PSPLFA-061001-54B9KB, PSPLFA-01C001-54B9KB",,,499
" Dynabook COLOUR LCD TFT - (17.3"" FHD CVS) 3D-SAMSUNG (LTN173HT02-T01)",Replacement Screen Display,V000280350,,"PSPLXA-00T00E, PSPLZA-016003, PSPLBA-02700S, PSPLFA-019001",,,499
" Dynabook COLOUR LCD ONLY (LCD 23.0"" FHD CSV)-(LM230WF5-TLG1)",Replacement Screen Display,V000290340,,"PQQ15A-004001, PQQ19A-01H00R, PQQ19A-01800R, PQQ32A-00M00S, PQQ30A-01G008, PQQ32A-00U00S, PQQ30A-01R008, PQQ32A-01801L",,,499
" Dynabook COLOUR LCD ASSY (LCD 23.0"" FHD CSV)+(LCD MASK W/TOUCH PANEL,CAMERA BRKT,CONTROL PCB)-(WIN7)",Replacement Screen Display,V000290430,,PQQ15A-007001,,,499
" Dynabook COLOUR LCD - (13.3""-BOI-B/S)-CMO-(N133B6-L02)",Replacement Screen Display,A000096050,,"PSK08A-018004, PSK08A-06C004, PSK0CA-05501T, PSK09A-003001, PSK09A-007004",,,499
" Dynabook COLOUR LCD TFT (14.0""HD LED)",Replacement Screen Display,A000170290,,"PSU4RA-00Q00C, PSU4WA-006004, PSU4SA-015005, PSU4WA-00R004",,,499
 Dynabook COLOUR LCD TFT(13.3' HD LED),Replacement Screen Display,A000207210,,"PSK84A-01P00T, PSK84A-02200T, PSKF4A-001001, PSKF4A-01M001, PSK85A-002006, PSK85A-008006, PSK85A-00F006",,,499
" Dynabook COLOUR LCD TFT(13.3"" HD LED)",Replacement Screen Display,A000208370,,"PSK84A-01P00T, PSK84A-02200T, PSKF4A-001001, PSKF4A-01M001, PSK85A-002006, PSK85A-008006, PSK85A-00F006",,,499
" Dynabook COLOUR LCD TFT (14.0""HD LED)",Replacement Screen Display,A000210600,,"PSU4RA-00Q00C, PSU4WA-006004, PSU4SA-015005, PSU4WA-00R004",,,499
" Dynabook COLOUR LCD TFT (14.4"" HD LED)",Replacement Screen Display,A000231020,,"PSU5RA-002001, PSU5RA-014001, PSU5XA-001006",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD GLARE LED)",Replacement Screen Display,H000037880,,"PSKC8A-07400S, PSKECA-00J002, PSKC8A-04G00S, PSKC8A-07300S, PSKCCA-02D00M, PSKDLA-09200R, PSKECA-003002, PSKECA-00W002",,,499
" Dynabook COLOUR LCD - (10.1"" WXGA-LED)-(For Mobilecare repair only)",Replacement Screen Display,H000042130,,PDA08A-00100N,,,499
" Dynabook COLOUR LCD - (10.1"" WXGA-LED)-(For Mobilecare repair only)",Replacement Screen Display,H000043070,,PDA08A-00500N,,,499
" Dynabook COLOUR LCD TFT(17.3"" HD+ LED GLARE)SAM",Replacement Screen Display,H000043310,,"PSK3TA-00800H, PSK3XA-00E00H, PSK3XA-01500H, PSK3XA-01N00H, PSC8FA-00600R, PSC8FA-00E00R, PSKFPA-008002, PSCBDA-004005",,,499
" Dynabook COLOUR LCD TFT - (15.6"" HD GLARE LED)",Replacement Screen Display,H000050460,,"PSKC8A-07400S, PSKECA-00J002, PSKC8A-04G00S, PSKC8A-07300S, PSKCCA-02D00M, PSKDLA-09200R, PSKECA-003002, PSKECA-00W002",,,499
" Dynabook COLOUR LCD TFT (13.3"" HD+)-(For Mobilecare repair only)",Replacement Screen Display,H000052140,,PDA0BA-003006,,,499
" Dynabook COLOUR LCD - (15.6""-HD-CSV-LC-LED)-SAM",Replacement Screen Display,K000128910,,"PSAY1A-01Y022, PSAY3A-02J001, PSAY3A-02K001, PSAY3A-02L001, PSAY3A-02R001, PSAY3A-02S001, PSAY3A-02T001, PSAY3A-03T001",,,499
" Dynabook COLOUR LCD TFT(14.0"" HD+ 200 LD)SAMSUNG",Replacement Screen Display,P000559190,,"PT42GA-003002, PT42GA-003002-17A2P1, PT42GA-003002-55BUKB",,,499
" Dynabook COLOUR LCD-(15.6""-HD)(Matte)-SAMSUNG",Replacement Screen Display,P000562430,,"PSSERA-003002, PSSERA-003002-22BVLA, PSSERA-00C002, PSSERA-00C002-22BVLA, PSSERA-00C002-22BYLA, PSSERA-0JU002, PSSESA-0F201K",,,499
" Dynabook COLOUR LCD-(15.6""-HD)-LG",Replacement Screen Display,P000562440,,"PSSERA-003002, PSSERA-003002-22BVLA, PSSERA-00C002, PSSERA-00C002-22BVLA, PSSERA-00C002-22BYLA, PSSERA-0JU002, PSSESA-0F201K",,,499
" Dynabook COLOUR LCD - (23.0"" TFT FHD CSV) ASSY",Replacement Screen Display,T000022150,,"PQQ13A-005005, PQQ13A-00J005",,,499
" Dynabook COLOUR LCD TFT( 15.6"" HD CSV LED)-AUO-(B156XTN02.0)",Replacement Screen Display,V000270140,,"PSKACA-03D011, PSKB4A-005004, PSKACA-03S011, PSKFWA-01R012, PSCHWA-00L00C, PSCFAA-005006, PSCF6A-055001, PSCFAA-00J006",,,499
" Dynabook COLOUR LCD TFT - (17.3"" HD CSV LVDS) CMO (N173FGE-L23)",Replacement Screen Display,V000280700,,"PSPLBA-02300S, PSPLBA-02K00S, PSPLFA-017001, PSPLFA-026001, PSPLFA-061001, PSPLFA-01C001, PSPLFA-061001-54B9KB, PSPLFA-01C001-54B9KB",,,499
" Dynabook COLOUR LCD TFT - (17.3"" HD CSV LVDS) AUO (B173RW01 V3)",Replacement Screen Display,V000280900,,"PSPLBA-02300S, PSPLBA-02K00S, PSPLFA-017001, PSPLFA-026001, PSPLFA-061001, PSPLFA-01C001, PSPLFA-061001-54B9KB, PSPLFA-01C001-54B9KB",,,499
" Dynabook WHOLE LCD ASSY - (13.3"" HD-LED+Cover+Mask+Sub Parts)-TOUCH PMMA(W/O 3G)",Replacement Screen Display,A000102090,,PDW04A-009001,,,499
" Dynabook COLOUR LCD TFT(17.3""WXGA-HD+-ANTI-GLARE)LG-(LP173WD1-TLP5)",Replacement Screen Display,H000025150,,PSKFPA-00N002,,,499
" Dynabook COLOUR LCD TFT(17.3""WXGA-HD+-ANTI-GLARE)LG-(LP173WD1-TLF1)",Replacement Screen Display,H000043780,,PSKFPA-00N002,,,499
" Dynabook COLOUR LCD TFT (10.1"" WXGA/GL/LED/TB)-(For Mobilecare repair only)",Replacement Screen Display,H000046460,,PDA0DA-00300T,,,499
" Dynabook COLOUR LCD (10.1""WSVGA-CSV-LD)-SAMSUNG",Replacement Screen Display,K000128890,,"PLL50A-00D00D, PLL50A-00M00D, PLL50A-02800D, PLL50A-02800D-23A7G9, PLL50A-02800D-24A7LA, PLL50A-02F00D, PLL50A-02F02S, PLL50A-03K00D",,,499
" Dynabook COLOUR LCD TFT(14.0"" HD-CSV)-SAMSUNG",Replacement Screen Display,K000136120,,"PSU6SA-01K002, PSU6SA-02F002, PSU6VA-00S002, PSU6SA-02G002, PSU6VA-018002, PSU6SA-02K002, PSKHAA-01D00N",,,499
" Dynabook COLOUR LCD TFT(14.0"" HD-CSV)-CMO",Replacement Screen Display,K000136130,,"PSU6SA-01K002, PSU6SA-02F002, PSU6VA-00S002, PSU6SA-02G002, PSU6VA-018002, PSU6SA-02K002",,,499
" Dynabook COLOUR LCD TFT(14.0"" HD-CSV)-AUO",Replacement Screen Display,K000136140,,"PSU6SA-01K002, PSU6SA-02F002, PSU6VA-00S002, PSU6SA-02G002, PSU6VA-018002, PSU6SA-02K002, PSKHEA-00T008, PSKHAA-01D00N, PSKHEA-00M007, PSKHWA-005003",,,499
" Dynabook COLOUR LCD TFT(14.0"" HD+ 200 LD)SAMSUNG",Replacement Screen Display,P000563110,,"PT42GA-003002, PT42GA-003002-17A2P1, PT42GA-003002-55BUKB",,,499
" Dynabook COLOUR LCD(12.5"" HD 200)-LG.PHILLIPS",Replacement Screen Display,P000563800,,"PSUL1A-00S001, PSUL1A-011001, PSUL1A-01Q001, PSUL1A-01Y001, PSUL1A-023001, PSUL1A-01Q001-69AEG9, PSUL1A-01Q001-6200D1, PSUL1A-01Y001-1CAELA",,,499
" Dynabook COLOUR LCD TFT(13.3"" WQHD-CSV)",Replacement Screen Display,P000571810,,"PSU7FA-00H00K, PSU7FA-00T00K, PSU7FA-01700K, PSU7FA-00X00K, PSU7FA-00Y00L, PSU7FA-00U00K, PSU7FA-01700L, PSU8SA-00C006",,,499
" Dynabook COLOUR LCD-(14.0""WXGA-HD-LED)-AUO-(B140XW01 V8)",Replacement Screen Display,V000171930,,"PSC00A-00K00W, PSE20A-006005",,,499
" Dynabook COLOUR LCD TFT(17.3"" HD CSV) LVDS",Replacement Screen Display,V000280740,,"PSPLBA-02300S, PSPLBA-02K00S, PSPLFA-017001, PSPLFA-026001, PSPLFA-061001, PSPLFA-01C001, PSPLFA-061001-54B9KB, PSPLFA-01C001-54B9KB, PSPLFA-01C001, PSPLFA-061001",,,499
" Dynabook COLOUR LCD TFT (17.3"" HD CSV LVDS)",Replacement Screen Display,V000281430,,"PSPLBA-02300S, PSPLBA-02K00S, PSPLFA-017001, PSPLFA-026001, PSPLFA-061001, PSPLFA-01C001, PSPLFA-061001-54B9KB, PSPLFA-01C001-54B9KB, PSPLFA-01C001, PSPLFA-061001",,,499
" Dynabook COLOUR LCD TFT(17.3"" HD CSV) LVDS",Replacement Screen Display,V000282290,,"PSPLBA-02300S, PSPLBA-02K00S, PSPLFA-017001, PSPLFA-026001, PSPLFA-061001, PSPLFA-01C001, PSPLFA-061001-54B9KB, PSPLFA-01C001-54B9KB, PSPLFA-01C001, PSPLFA-061001",,,499
" Dynabook COLOUR LCD TFT(17.3"" FHD CSV) LVDS",Replacement Screen Display,V000282420,,"PSPLZA-080003, PSPLZA-081003, PSPLZA-080003-53AGLA, PSPLZA-080003-53AGLA, PSPLFA-05P001",,,499
" Dynabook COLOUR LCD ASSY (LCD 23.0"" FHD CSV)+(LCD MASK W/TOUCH PANEL,CAMERA BRKT,CONTROL PCB)-(WIN7)",Replacement Screen Display,V000290780,,PQQ15A-007001,,,499
" Dynabook COLOUR LCD ASSY (LCD 23.0"" FHD CSV)+(LCD MASK W/TOUCH PANEL,CAMERA BRKT,CONTROL PCB)-(WIN8)",Replacement Screen Display,V000290840,,"PQQ15A-007001, PQQ19A-01G00R, PQQ19A-01700R",,,499
" Dynabook COLOUR LCD TFT(15.6"" HD-CSV-LED)AUO (B156XW04)",Replacement Screen Display,V000300040,,"PSKL6A-013004, PSKLEA-00M001, PSKM2A-008005, PSKLNA-00Q001, PSKLWA-004001, PSKM2A-00G005, PSKLNA-00V001, PSKLNA-01Q00J, PSKLWA-006002, PSKLWA-009002",,,499
" Dynabook COLOUR LCD TFT(14.0""HD-CSV)SAMSUNG",Replacement Screen Display,Y000001380,,"PSPJ5A-00S00C, PSPJ6A-00H001, PSPJ5A-00S00C-52A3Q2, PSPJ6A-00G001, PSPJ5A-00S00C-52A3S4, PSPJ5A-01900C, PSPJ6A-015001, PSPJ6A-016001, PSPJ5A-00S00C-52A3Q2, PSPJ5A-00S00C-52A3S4",,,499
